image_path,pred,true_label,predicted_label,correct
real\real_00708__v1__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.0005,0,0,True
real\real_00708__v2__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_jpeg-q30.png,0.0006,0,0,True
real\real_00708__v3__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.1_jpeg-q30.png,0.0018,0,0,True
real\real_00711__v1__center_crop-80_resize-x0.25_noise-sigma_0.1_jpeg-q70.png,0.0004,0,0,True
real\real_00711__v2__resize-x0.5_color-minus20_blur-sigma_2.png,0.0006,0,0,True
real\real_00711__v3__color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.0012,0,0,True
real\real_00716__v1__color-minus20_blur-sigma_1_noise-sigma_0.05.png,0.001,0,0,True
real\real_00716__v2__resize-x0.5_color-minus20_jpeg-q70.png,0.0009,0,0,True
real\real_00716__v3__resize-x0.25_color-plus20_jpeg-q90.png,0.0015,0,0,True
real\real_00725__v1__resize-x0.25_color-minus20_blur-sigma_2_noise-sigma_0.1.png,0.0005,0,0,True
real\real_00725__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1.png,0.0015,0,0,True
real\real_00725__v3__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.0006,0,0,True
real\real_00729__v1__resize-x0.5_blur-sigma_0.5_noise-sigma_0.02.png,0.0001,0,0,True
real\real_00729__v2__center_crop-80_color-plus20_noise-sigma_0.1_jpeg-q70.png,0.0004,0,0,True
real\real_00729__v3__center_crop-80_color-minus20_blur-sigma_2_jpeg-q30.png,0.0001,0,0,True
real\real_00730__v1__center_crop-80_resize-x0.25_noise-sigma_0.05_jpeg-q70.png,0.0,0,0,True
real\real_00730__v2__center_crop-80_resize-x0.25_blur-sigma_1.png,0.0004,0,0,True
real\real_00730__v3__center_crop-80_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.0002,0,0,True
real\real_00761__v1__center_crop-80_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.0001,0,0,True
real\real_00761__v2__center_crop-80_resize-x0.5_noise-sigma_0.1.png,0.0003,0,0,True
real\real_00761__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_2_noise-sigma_0.05.png,0.0054,0,0,True
real\real_00766__v1__center_crop-80_resize-x0.25_color-plus20.png,0.0,0,0,True
real\real_00766__v2__resize-x0.5_noise-sigma_0.02_jpeg-q30.png,0.0001,0,0,True
real\real_00766__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_jpeg-q90.png,0.0009,0,0,True
real\real_00770__v1__center_crop-80_resize-x0.25_color-plus20.png,0.0003,0,0,True
real\real_00770__v2__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.0008,0,0,True
real\real_00770__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.1_jpeg-q70.png,0.0015,0,0,True
real\real_00775__v1__resize-x0.5_color-minus20_blur-sigma_2_noise-sigma_0.1_jpeg-q90.png,0.0005,0,0,True
real\real_00775__v2__center_crop-80_color-minus20_noise-sigma_0.02_jpeg-q70.png,0.0004,0,0,True
real\real_00775__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5.png,0.0019,0,0,True
real\real_00785__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5.png,0.925,0,1,False
real\real_00785__v2__resize-x0.5_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.1817,0,0,True
real\real_00785__v3__center_crop-80_color-plus20_blur-sigma_1.png,0.8076,0,1,False
real\real_00787__v1__resize-x0.25_color-plus20_blur-sigma_2_noise-sigma_0.02_jpeg-q70.png,0.0007,0,0,True
real\real_00787__v2__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.05.png,0.0002,0,0,True
real\real_00787__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1_jpeg-q70.png,0.0002,0,0,True
real\real_00796__v1__resize-x0.25_blur-sigma_2_noise-sigma_0.1.png,0.0019,0,0,True
real\real_00796__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q30.png,0.0004,0,0,True
real\real_00796__v3__blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.0003,0,0,True
real\real_00801__v1__blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.0004,0,0,True
real\real_00801__v2__center_crop-80_resize-x0.25_blur-sigma_0.5.png,0.0003,0,0,True
real\real_00801__v3__center_crop-80_color-minus20_jpeg-q70.png,0.0005,0,0,True
real\real_00804__v1__blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.0576,0,0,True
real\real_00804__v2__resize-x0.5_color-plus20_noise-sigma_0.1_jpeg-q70.png,0.0075,0,0,True
real\real_00804__v3__color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.0075,0,0,True
real\real_00829__v1__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.0005,0,0,True
real\real_00829__v2__center_crop-80_color-minus20_blur-sigma_0.5_jpeg-q70.png,0.0004,0,0,True
real\real_00829__v3__color-minus20_blur-sigma_1_jpeg-q50.png,0.0004,0,0,True
real\real_00833__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_1_noise-sigma_0.05.png,0.0001,0,0,True
real\real_00833__v2__center_crop-80_color-plus20_blur-sigma_2_jpeg-q70.png,0.0004,0,0,True
real\real_00833__v3__resize-x0.25_color-minus20_jpeg-q90.png,0.0002,0,0,True
real\real_00836__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_1.png,0.0007,0,0,True
real\real_00836__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q70.png,0.0002,0,0,True
real\real_00836__v3__color-minus20_blur-sigma_1_jpeg-q50.png,0.8223,0,1,False
real\real_00839__v1__center_crop-80_color-plus20_noise-sigma_0.02.png,0.0015,0,0,True
real\real_00839__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.0001,0,0,True
real\real_00839__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.0001,0,0,True
real\real_00840__v1__center_crop-80_blur-sigma_2_noise-sigma_0.05.png,0.695,0,1,False
real\real_00840__v2__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,0.019,0,0,True
real\real_00840__v3__color-plus20_blur-sigma_1_jpeg-q70.png,0.019,0,0,True
real\real_00841__v1__color-minus20_noise-sigma_0.02_jpeg-q70.png,0.0009,0,0,True
real\real_00841__v2__center_crop-80_resize-x0.25_noise-sigma_0.1.png,0.0003,0,0,True
real\real_00841__v3__resize-x0.25_color-minus20_jpeg-q30.png,0.0001,0,0,True
real\real_00847__v1__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q70.png,0.0002,0,0,True
real\real_00847__v2__color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.0002,0,0,True
real\real_00847__v3__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.0001,0,0,True
real\real_00849__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1.png,0.0006,0,0,True
real\real_00849__v2__color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,0.0074,0,0,True
real\real_00849__v3__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.9689,0,1,False
real\real_00852__v1__color-plus20_noise-sigma_0.05_jpeg-q70.png,0.0008,0,0,True
real\real_00852__v2__resize-x0.25_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.0006,0,0,True
real\real_00852__v3__color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.0027,0,0,True
real\real_00858__v1__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.0003,0,0,True
real\real_00858__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q50.png,0.0003,0,0,True
real\real_00858__v3__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.1_jpeg-q50.png,0.0004,0,0,True
real\real_00865__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.02_jpeg-q70.png,0.0004,0,0,True
real\real_00865__v2__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,0.0001,0,0,True
real\real_00865__v3__center_crop-80_color-minus20_blur-sigma_0.5.png,0.0025,0,0,True
real\real_00871__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.0004,0,0,True
real\real_00871__v2__center_crop-80_resize-x0.5_blur-sigma_2.png,0.0006,0,0,True
real\real_00871__v3__resize-x0.25_color-plus20_blur-sigma_0.5.png,0.0003,0,0,True
real\real_00880__v1__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q30.png,0.3173,0,0,True
real\real_00880__v2__center_crop-80_resize-x0.5_noise-sigma_0.1_jpeg-q30.png,0.0001,0,0,True
real\real_00880__v3__center_crop-80_blur-sigma_1_noise-sigma_0.05.png,0.0005,0,0,True
real\real_00881__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1.png,0.0007,0,0,True
real\real_00881__v2__resize-x0.5_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,0.0005,0,0,True
real\real_00881__v3__color-minus20_noise-sigma_0.02_jpeg-q30.png,0.0005,0,0,True
real\real_00882__v1__center_crop-80_color-minus20_blur-sigma_0.5_noise-sigma_0.05.png,0.0003,0,0,True
real\real_00882__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_jpeg-q30.png,0.0002,0,0,True
real\real_00882__v3__center_crop-80_resize-x0.5_noise-sigma_0.1_jpeg-q70.png,0.0004,0,0,True
real\real_00886__v1__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.05.png,0.0002,0,0,True
real\real_00886__v2__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q90.png,0.0011,0,0,True
real\real_00886__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_jpeg-q50.png,0.0005,0,0,True
real\real_00890__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1.png,0.0008,0,0,True
real\real_00890__v2__resize-x0.5_color-minus20_noise-sigma_0.02.png,0.0003,0,0,True
real\real_00890__v3__center_crop-80_color-plus20_blur-sigma_2_jpeg-q30.png,0.0002,0,0,True
real\real_00901__v1__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.05_jpeg-q50.png,0.0001,0,0,True
real\real_00901__v2__center_crop-80_color-plus20_jpeg-q50.png,0.0003,0,0,True
real\real_00901__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2.png,0.0005,0,0,True
real\real_00908__v1__resize-x0.5_color-minus20_blur-sigma_2.png,0.0002,0,0,True
real\real_00908__v2__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.05.png,0.0002,0,0,True
real\real_00908__v3__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.05.png,0.0003,0,0,True
real\real_00911__v1__center_crop-80_color-minus20_blur-sigma_2.png,0.0018,0,0,True
real\real_00911__v2__center_crop-80_resize-x0.5_noise-sigma_0.05.png,0.0006,0,0,True
real\real_00911__v3__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.1_jpeg-q30.png,0.0016,0,0,True
real\real_00912__v1__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.05.png,0.0004,0,0,True
real\real_00912__v2__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.05.png,0.0002,0,0,True
real\real_00912__v3__resize-x0.25_blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.0001,0,0,True
real\real_00920__v1__center_crop-80_noise-sigma_0.1_jpeg-q30.png,0.0106,0,0,True
real\real_00920__v2__resize-x0.25_color-minus20_blur-sigma_1_jpeg-q70.png,0.0004,0,0,True
real\real_00920__v3__center_crop-80_resize-x0.25_blur-sigma_2.png,0.0364,0,0,True
real\real_00924__v1__resize-x0.5_color-plus20_blur-sigma_2.png,0.0537,0,0,True
real\real_00924__v2__resize-x0.5_blur-sigma_2_noise-sigma_0.02_jpeg-q50.png,0.0008,0,0,True
real\real_00924__v3__center_crop-80_color-plus20_blur-sigma_0.5.png,0.8749,0,1,False
real\real_00931__v1__center_crop-80_color-minus20_jpeg-q50.png,0.0008,0,0,True
real\real_00931__v2__center_crop-80_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,0.0013,0,0,True
real\real_00931__v3__center_crop-80_color-plus20_noise-sigma_0.1_jpeg-q50.png,0.0008,0,0,True
real\real_00938__v1__resize-x0.25_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.0002,0,0,True
real\real_00938__v2__center_crop-80_color-minus20_jpeg-q90.png,0.0006,0,0,True
real\real_00938__v3__resize-x0.25_blur-sigma_0.5_noise-sigma_0.1_jpeg-q50.png,0.0001,0,0,True
real\real_00940__v1__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.0004,0,0,True
real\real_00940__v2__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.02.png,0.0003,0,0,True
real\real_00940__v3__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.02.png,0.0003,0,0,True
real\real_00941__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_jpeg-q50.png,0.0,0,0,True
real\real_00941__v2__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.0,0,0,True
real\real_00941__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2_noise-sigma_0.05.png,0.0008,0,0,True
real\real_00944__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2_jpeg-q90.png,0.1003,0,0,True
real\real_00944__v2__center_crop-80_blur-sigma_1_jpeg-q90.png,0.0003,0,0,True
real\real_00944__v3__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.0006,0,0,True
real\real_00947__v1__center_crop-80_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,0.0002,0,0,True
real\real_00947__v2__center_crop-80_resize-x0.25_blur-sigma_0.5_jpeg-q70.png,0.0002,0,0,True
real\real_00947__v3__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.1_jpeg-q50.png,0.0001,0,0,True
real\real_00950__v1__center_crop-80_color-minus20_jpeg-q30.png,0.0004,0,0,True
real\real_00950__v2__center_crop-80_resize-x0.5_jpeg-q90.png,0.0002,0,0,True
real\real_00950__v3__center_crop-80_color-minus20_blur-sigma_0.5_jpeg-q90.png,0.0004,0,0,True
real\real_00952__v1__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.9933,0,1,False
real\real_00952__v2__center_crop-80_color-minus20_jpeg-q90.png,0.0089,0,0,True
real\real_00952__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_jpeg-q50.png,0.0003,0,0,True
real\real_00970__v1__center_crop-80_resize-x0.25_blur-sigma_2_noise-sigma_0.05_jpeg-q90.png,0.0009,0,0,True
real\real_00970__v2__color-minus20_noise-sigma_0.02_jpeg-q30.png,0.0002,0,0,True
real\real_00970__v3__resize-x0.25_noise-sigma_0.1_jpeg-q30.png,0.0001,0,0,True
real\real_00978__v1__center_crop-80_resize-x0.25_blur-sigma_1.png,0.1892,0,0,True
real\real_00978__v2__center_crop-80_resize-x0.5_noise-sigma_0.02_jpeg-q70.png,0.0015,0,0,True
real\real_00978__v3__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.02.png,0.0025,0,0,True
real\real_00984__v1__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.1.png,0.001,0,0,True
real\real_00984__v2__resize-x0.25_color-plus20_noise-sigma_0.05.png,0.0003,0,0,True
real\real_00984__v3__center_crop-80_color-minus20_noise-sigma_0.05.png,0.0003,0,0,True
real\real_00987__v1__center_crop-80_resize-x0.5_jpeg-q30.png,0.0339,0,0,True
real\real_00987__v2__center_crop-80_resize-x0.25_jpeg-q30.png,0.5849,0,1,False
real\real_00987__v3__center_crop-80_resize-x0.5_blur-sigma_2_jpeg-q90.png,0.2661,0,0,True
real\real_00991__v1__center_crop-80_resize-x0.5_color-plus20_jpeg-q30.png,0.0001,0,0,True
real\real_00991__v2__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.02_jpeg-q70.png,0.0003,0,0,True
real\real_00991__v3__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.1.png,0.0492,0,0,True
real\real_00999__v1__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.0019,0,0,True
real\real_00999__v2__center_crop-80_color-plus20_jpeg-q70.png,0.0021,0,0,True
real\real_00999__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.0013,0,0,True
real\real_01002__v1__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q30.png,0.0071,0,0,True
real\real_01002__v2__resize-x0.25_noise-sigma_0.1_jpeg-q50.png,0.0,0,0,True
real\real_01002__v3__center_crop-80_resize-x0.25_color-plus20.png,0.0003,0,0,True
real\real_01004__v1__resize-x0.25_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.0003,0,0,True
real\real_01004__v2__center_crop-80_resize-x0.5_color-plus20_jpeg-q90.png,0.0005,0,0,True
real\real_01004__v3__resize-x0.25_blur-sigma_0.5_noise-sigma_0.1_jpeg-q50.png,0.0002,0,0,True
real\real_01007__v1__center_crop-80_blur-sigma_2_jpeg-q50.png,0.0004,0,0,True
real\real_01007__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5_jpeg-q30.png,0.0022,0,0,True
real\real_01007__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1.png,0.0011,0,0,True
real\real_01008__v1__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,0.0004,0,0,True
real\real_01008__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_1_jpeg-q90.png,0.0,0,0,True
real\real_01008__v3__center_crop-80_resize-x0.5_color-minus20_jpeg-q70.png,0.0005,0,0,True
real\real_01011__v1__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.0003,0,0,True
real\real_01011__v2__resize-x0.5_color-minus20_jpeg-q70.png,0.0002,0,0,True
real\real_01011__v3__center_crop-80_color-minus20_jpeg-q50.png,0.0004,0,0,True
real\real_01013__v1__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.0008,0,0,True
real\real_01013__v2__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.05_jpeg-q50.png,0.0009,0,0,True
real\real_01013__v3__center_crop-80_resize-x0.5_blur-sigma_1.png,0.0006,0,0,True
real\real_01015__v1__color-minus20_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.0004,0,0,True
real\real_01015__v2__center_crop-80_resize-x0.25_noise-sigma_0.05.png,0.0005,0,0,True
real\real_01015__v3__center_crop-80_blur-sigma_0.5_jpeg-q70.png,0.0004,0,0,True
real\real_01036__v1__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q70.png,0.0002,0,0,True
real\real_01036__v2__resize-x0.5_color-minus20_blur-sigma_2_noise-sigma_0.02.png,0.0008,0,0,True
real\real_01036__v3__resize-x0.25_blur-sigma_1_noise-sigma_0.05_jpeg-q30.png,0.0002,0,0,True
real\real_01039__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.02.png,0.0002,0,0,True
real\real_01039__v2__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.1_jpeg-q90.png,0.0002,0,0,True
real\real_01039__v3__center_crop-80_resize-x0.5_color-minus20.png,0.0004,0,0,True
real\real_01043__v1__color-plus20_blur-sigma_2_jpeg-q70.png,0.0006,0,0,True
real\real_01043__v2__center_crop-80_blur-sigma_2_jpeg-q90.png,0.0008,0,0,True
real\real_01043__v3__center_crop-80_blur-sigma_2_noise-sigma_0.05.png,0.001,0,0,True
real\real_01045__v1__center_crop-80_resize-x0.5_noise-sigma_0.1.png,0.0004,0,0,True
real\real_01045__v2__color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.1228,0,0,True
fake\adm\adm_00005__v1__center_crop-80_color-plus20_blur-sigma_2.png,0.9999,1,1,True
fake\adm\adm_00005__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_1_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00005__v3__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.1.png,0.9997,1,1,True
fake\adm\adm_00013__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.02_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00013__v2__resize-x0.5_color-minus20_jpeg-q30.png,0.999,1,1,True
fake\adm\adm_00013__v3__center_crop-80_resize-x0.25_blur-sigma_1_jpeg-q90.png,0.9554,1,1,True
fake\adm\adm_00032__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.02.png,1.0,1,1,True
fake\adm\adm_00032__v2__color-minus20_noise-sigma_0.02_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00032__v3__color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00034__v1__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00034__v2__center_crop-80_noise-sigma_0.02_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00034__v3__center_crop-80_resize-x0.5_blur-sigma_1.png,1.0,1,1,True
fake\adm\adm_00037__v1__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.02_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00037__v2__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00037__v3__resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00039__v1__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.05.png,1.0,1,1,True
fake\adm\adm_00039__v2__resize-x0.5_color-plus20_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00039__v3__resize-x0.5_color-plus20_noise-sigma_0.02_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00041__v1__center_crop-80_resize-x0.25_color-plus20.png,0.9999,1,1,True
fake\adm\adm_00041__v2__center_crop-80_noise-sigma_0.02_jpeg-q30.png,0.9996,1,1,True
fake\adm\adm_00041__v3__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00042__v1__resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9992,1,1,True
fake\adm\adm_00042__v2__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9991,1,1,True
fake\adm\adm_00042__v3__center_crop-80_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.9998,1,1,True
fake\adm\adm_00049__v1__center_crop-80_resize-x0.25_color-plus20.png,0.9999,1,1,True
fake\adm\adm_00049__v2__center_crop-80_resize-x0.5_blur-sigma_0.5_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00049__v3__resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00063__v1__center_crop-80_resize-x0.5_color-minus20.png,1.0,1,1,True
fake\adm\adm_00063__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9992,1,1,True
fake\adm\adm_00063__v3__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00065__v1__color-minus20_blur-sigma_2_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00065__v2__blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00065__v3__center_crop-80_resize-x0.5_blur-sigma_2.png,0.9018,1,1,True
fake\adm\adm_00076__v1__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00076__v2__resize-x0.25_color-plus20_blur-sigma_2_jpeg-q30.png,0.823,1,1,True
fake\adm\adm_00076__v3__blur-sigma_2_noise-sigma_0.02_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00081__v1__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9917,1,1,True
fake\adm\adm_00081__v2__center_crop-80_resize-x0.25_noise-sigma_0.1_jpeg-q70.png,0.9966,1,1,True
fake\adm\adm_00081__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.3457,1,0,False
fake\adm\adm_00093__v1__center_crop-80_blur-sigma_0.5_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00093__v2__resize-x0.25_noise-sigma_0.1_jpeg-q30.png,0.9987,1,1,True
fake\adm\adm_00093__v3__resize-x0.5_color-minus20_jpeg-q70.png,0.9995,1,1,True
fake\adm\adm_00095__v1__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.971,1,1,True
fake\adm\adm_00095__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2.png,0.9809,1,1,True
fake\adm\adm_00095__v3__center_crop-80_color-minus20_noise-sigma_0.1_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00102__v1__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00102__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5_jpeg-q30.png,0.9938,1,1,True
fake\adm\adm_00102__v3__center_crop-80_resize-x0.5_noise-sigma_0.1_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00105__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,1.0,1,1,True
fake\adm\adm_00105__v2__resize-x0.5_blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.9992,1,1,True
fake\adm\adm_00105__v3__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00106__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.02.png,0.4149,1,0,False
fake\adm\adm_00106__v2__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.7914,1,1,True
fake\adm\adm_00106__v3__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.05.png,0.9776,1,1,True
fake\adm\adm_00117__v1__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00117__v2__center_crop-80_color-plus20_blur-sigma_1_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00117__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00141__v1__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9947,1,1,True
fake\adm\adm_00141__v2__center_crop-80_resize-x0.25_jpeg-q50.png,0.9793,1,1,True
